,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,,,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,0.285345512790317,,
11,,,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,0.295536021780205,,
12,,,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027677,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027677,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027677,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027677,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027678,0.298083649027677,0.298083649027678,0.298083649027677,0.298083649027678,0.298083649027677,0.298083649027678,0.298083649027678,0.298083649027678,,
13,,,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,0.287893140037789,,
14,,,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,0.2777026310479,,
15,,,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,0.267512122058012,,
16,,,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,0.257321613068123,,
17,,,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,0.247131104078235,,
18,,,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,0.236940595088346,,
19,,,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098458,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098458,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098458,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098458,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098458,0.226750086098457,0.226750086098458,0.226750086098457,0.226750086098457,0.226750086098457,0.226750086098457,,
20,,,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,0.216559577108569,,
21,,,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,0.208279788554284,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
